consumo_kwh,uso_horario_pico,cantidad_equipos,tipo_inmueble,horas_alto_consumo,categoria,region
297,False,6,Departamento,4,Moderado,Norte
487,True,10,Departamento,11,Ineficiente,Norte
457,True,4,Departamento,11,Ineficiente,Sur
516,False,10,Casa,11,Ineficiente,Centro
343,True,4,Departamento,9,Ineficiente,Centro
792,True,24,Casa,4,Ineficiente,Sur
611,True,16,Casa,7,Ineficiente,Centro
550,True,13,Casa,6,Ineficiente,Centro
632,False,16,Casa,9,Ineficiente,Centro
531,False,12,Casa,4,Moderado,Norte
289,True,4,Departamento,2,Ineficiente,Centro
766,True,22,Casa,10,Ineficiente,Centro
360,False,5,Departamento,11,Ineficiente,Sur
674,False,17,Casa,10,Moderado,Sur
521,True,11,Casa,4,Moderado,Sur
621,False,17,Casa,3,Moderado,Sur
406,True,12,Departamento,5,Ineficiente,Centro
248,True,4,Departamento,9,Moderado,Centro
389,False,8,Departamento,7,Ineficiente,Centro
442,True,10,Departamento,11,Ineficiente,Centro
512,True,11,Casa,2,Moderado,Sur
790,True,22,Casa,9,Ineficiente,Centro
336,True,5,Departamento,6,Ineficiente,Sur
831,True,23,Casa,7,Ineficiente,Sur
596,True,13,Casa,6,Ineficiente,Sur
691,True,16,Casa,11,Ineficiente,Sur
539,True,10,Casa,6,Ineficiente,Centro
581,False,15,Casa,4,Moderado,Norte
620,True,14,Casa,5,Ineficiente,Norte
479,False,11,Casa,6,Moderado,Centro
763,True,20,Casa,12,Ineficiente,Centro
625,False,14,Casa,12,Ineficiente,Sur
604,False,17,Casa,3,Moderado,Sur
385,True,10,Departamento,7,Ineficiente,Centro
466,True,10,Casa,3,Moderado,Norte
652,False,19,Casa,5,Moderado,Norte
471,True,13,Departamento,2,Moderado,Norte
565,True,15,Casa,5,Moderado,Centro
677,True,19,Casa,8,Ineficiente,Centro
516,True,14,Departamento,9,Ineficiente,Norte
542,False,17,Casa,3,Moderado,Centro
315,False,6,Departamento,4,Moderado,Norte
350,True,9,Departamento,2,Ineficiente,Centro
326,True,4,Departamento,8,Ineficiente,Centro
559,True,15,Casa,5,Ineficiente,Centro
786,True,23,Casa,12,Ineficiente,Centro
735,False,18,Casa,11,Ineficiente,Sur
526,False,11,Casa,9,Ineficiente,Centro
744,True,24,Casa,6,Ineficiente,Centro
768,True,23,Casa,10,Ineficiente,Centro
682,True,18,Casa,7,Ineficiente,Centro
647,False,14,Casa,12,Ineficiente,Sur
755,True,20,Casa,11,Ineficiente,Centro
709,True,24,Casa,3,Moderado,Centro
227,False,5,Departamento,2,Eficiente,Norte
606,False,19,Casa,2,Moderado,Centro
575,False,14,Casa,10,Ineficiente,Centro
281,True,5,Departamento,2,Moderado,Norte
402,True,8,Casa,4,Moderado,Centro
626,True,21,Casa,3,Moderado,Centro
686,False,22,Casa,5,Moderado,Norte
388,False,12,Departamento,2,Moderado,Centro
497,False,16,Casa,2,Moderado,Centro
813,True,24,Casa,5,Ineficiente,Norte
454,False,11,Casa,5,Moderado,Centro
427,True,12,Departamento,8,Ineficiente,Centro
485,True,8,Casa,9,Ineficiente,Centro
608,True,16,Casa,9,Ineficiente,Centro
330,False,8,Departamento,9,Moderado,Centro
504,True,9,Casa,10,Ineficiente,Centro
244,False,6,Departamento,2,Eficiente,Sur
753,False,22,Casa,10,Moderado,Centro
538,True,12,Departamento,11,Ineficiente,Norte
650,False,20,Casa,9,Moderado,Centro
486,True,14,Departamento,2,Moderado,Sur
512,True,14,Departamento,8,Ineficiente,Norte
700,True,19,Casa,10,Ineficiente,Sur
573,False,10,Casa,5,Moderado,Sur
805,True,22,Casa,10,Ineficiente,Norte
521,False,14,Casa,2,Moderado,Sur
415,False,8,Casa,10,Moderado,Centro
729,True,21,Casa,7,Ineficiente,Sur
760,True,23,Casa,5,Ineficiente,Centro
615,False,17,Casa,6,Moderado,Centro
503,True,8,Casa,8,Ineficiente,Centro
402,False,11,Departamento,11,Ineficiente,Centro
517,False,10,Casa,5,Moderado,Norte
796,True,24,Casa,9,Ineficiente,Centro
718,False,23,Casa,4,Moderado,Norte
454,True,9,Casa,3,Moderado,Centro
582,False,22,Casa,2,Eficiente,Centro
659,True,20,Casa,7,Ineficiente,Centro
583,False,20,Casa,3,Moderado,Centro
543,True,13,Departamento,9,Ineficiente,Norte
619,False,15,Casa,12,Moderado,Norte
474,True,9,Departamento,11,Ineficiente,Norte
416,True,12,Departamento,5,Ineficiente,Centro
578,True,13,Departamento,10,Ineficiente,Sur
414,False,11,Departamento,5,Moderado,Norte
681,True,19,Casa,5,Ineficiente,Sur
632,False,16,Casa,9,Ineficiente,Centro
322,False,8,Departamento,9,Moderado,Centro
587,False,16,Casa,6,Moderado,Centro
753,True,23,Casa,4,Ineficiente,Sur
324,False,8,Departamento,3,Eficiente,Norte
504,True,13,Departamento,10,Ineficiente,Centro
404,False,10,Departamento,10,Ineficiente,Centro
260,False,4,Departamento,6,Moderado,Centro
448,True,7,Departamento,9,Ineficiente,Sur
778,True,21,Casa,8,Ineficiente,Norte
456,True,14,Departamento,4,Ineficiente,Centro
483,True,11,Casa,6,Ineficiente,Centro
578,False,14,Casa,10,Ineficiente,Centro
388,True,11,Departamento,5,Ineficiente,Centro
634,False,23,Casa,4,Moderado,Centro
753,True,20,Casa,8,Ineficiente,Sur
654,False,19,Casa,9,Ineficiente,Centro
472,False,13,Departamento,6,Moderado,Sur
730,False,22,Casa,9,Ineficiente,Centro
541,True,14,Departamento,6,Ineficiente,Norte
647,True,13,Casa,10,Ineficiente,Norte
401,True,6,Departamento,8,Ineficiente,Norte
399,True,10,Departamento,6,Ineficiente,Centro
528,True,8,Casa,10,Ineficiente,Centro
518,False,13,Casa,6,Ineficiente,Centro
621,True,15,Casa,9,Ineficiente,Centro
460,True,9,Departamento,5,Ineficiente,Norte
503,True,14,Departamento,10,Ineficiente,Centro
517,True,14,Departamento,7,Ineficiente,Centro
709,True,23,Casa,7,Ineficiente,Centro
406,False,11,Departamento,4,Moderado,Norte
484,True,12,Departamento,4,Ineficiente,Norte
262,False,5,Departamento,5,Moderado,Sur
448,True,12,Departamento,2,Moderado,Sur
539,False,11,Casa,7,Moderado,Norte
671,True,22,Casa,2,Moderado,Centro
415,False,9,Departamento,12,Ineficiente,Centro
388,True,10,Departamento,5,Ineficiente,Centro
709,True,22,Casa,8,Ineficiente,Centro
680,True,14,Casa,7,Ineficiente,Norte
691,False,22,Casa,9,Moderado,Centro
594,False,18,Casa,5,Moderado,Centro
618,True,15,Casa,10,Ineficiente,Centro
418,True,11,Departamento,11,Ineficiente,Centro
463,True,13,Departamento,9,Ineficiente,Centro
496,True,12,Casa,6,Moderado,Centro
698,True,19,Casa,7,Ineficiente,Centro
598,False,19,Casa,6,Moderado,Centro
599,False,16,Casa,7,Moderado,Norte
349,False,14,Departamento,2,Eficiente,Centro
364,False,9,Departamento,5,Moderado,Norte
801,True,23,Casa,10,Ineficiente,Norte
355,True,7,Departamento,5,Ineficiente,Centro
314,True,7,Departamento,3,Ineficiente,Centro
436,True,9,Departamento,7,Ineficiente,Sur
482,True,10,Casa,3,Moderado,Centro
292,False,8,Departamento,4,Moderado,Centro
620,False,18,Casa,8,Ineficiente,Centro
484,True,12,Casa,5,Ineficiente,Centro
519,True,14,Casa,2,Ineficiente,Centro
622,False,13,Casa,10,Ineficiente,Sur
717,False,20,Casa,7,Moderado,Norte
568,True,9,Casa,10,Ineficiente,Sur
688,False,18,Casa,4,Moderado,Sur
293,False,6,Departamento,6,Moderado,Centro
485,True,11,Departamento,10,Ineficiente,Sur
541,True,13,Casa,7,Ineficiente,Centro
445,False,13,Departamento,3,Moderado,Norte
299,False,8,Departamento,2,Eficiente,Centro
557,True,14,Departamento,10,Ineficiente,Norte
443,False,12,Casa,2,Eficiente,Centro
214,False,4,Departamento,6,Eficiente,Centro
391,False,13,Departamento,2,Eficiente,Centro
300,True,6,Departamento,6,Ineficiente,Centro
581,False,16,Casa,6,Moderado,Centro
686,True,14,Casa,8,Ineficiente,Sur
480,True,11,Departamento,8,Ineficiente,Norte
656,False,16,Casa,12,Ineficiente,Centro
895,True,24,Casa,11,Ineficiente,Norte
563,True,16,Casa,2,Moderado,Centro
381,False,7,Departamento,10,Moderado,Norte
239,True,4,Departamento,2,Moderado,Centro
712,True,23,Casa,6,Ineficiente,Centro
423,True,9,Departamento,8,Ineficiente,Norte
676,True,14,Casa,9,Ineficiente,Sur
342,True,7,Departamento,3,Ineficiente,Norte
240,False,6,Departamento,2,Eficiente,Centro
378,False,12,Departamento,5,Moderado,Norte
265,False,6,Departamento,5,Moderado,Centro
762,True,20,Casa,11,Ineficiente,Centro
246,False,5,Departamento,7,Moderado,Centro
561,True,14,Casa,2,Moderado,Norte
149,False,4,Departamento,2,Eficiente,Centro
412,True,14,Departamento,4,Moderado,Centro
381,True,8,Departamento,6,Ineficiente,Centro
465,True,8,Casa,7,Ineficiente,Centro
514,True,14,Departamento,6,Ineficiente,Centro
444,False,9,Casa,6,Moderado,Centro
567,False,13,Casa,10,Ineficiente,Centro
239,False,5,Departamento,3,Eficiente,Norte
538,False,18,Casa,2,Eficiente,Centro
426,True,12,Departamento,7,Ineficiente,Centro
608,True,15,Casa,10,Ineficiente,Centro
564,False,14,Casa,8,Ineficiente,Centro
442,True,6,Departamento,9,Ineficiente,Sur
780,True,23,Casa,6,Ineficiente,Norte
653,False,19,Casa,11,Ineficiente,Centro
345,True,4,Departamento,5,Ineficiente,Sur
695,True,23,Casa,7,Ineficiente,Centro
478,True,14,Departamento,4,Ineficiente,Centro
524,True,16,Casa,2,Moderado,Centro
444,True,8,Departamento,12,Ineficiente,Norte
351,True,8,Departamento,5,Ineficiente,Centro
468,True,11,Departamento,10,Ineficiente,Centro
595,True,14,Casa,5,Ineficiente,Norte
267,True,7,Departamento,2,Moderado,Centro
404,False,12,Departamento,5,Moderado,Centro
270,True,4,Departamento,8,Ineficiente,Centro
615,True,20,Casa,4,Moderado,Centro
418,True,8,Departamento,11,Ineficiente,Centro
341,True,8,Departamento,7,Ineficiente,Centro
681,True,19,Casa,2,Moderado,Norte
593,True,13,Casa,12,Ineficiente,Centro
306,False,6,Departamento,5,Ineficiente,Centro
738,True,20,Casa,4,Moderado,Sur
446,False,14,Departamento,2,Moderado,Norte
438,True,11,Departamento,4,Ineficiente,Centro
315,True,6,Departamento,5,Ineficiente,Centro
543,True,14,Casa,6,Moderado,Centro
663,False,19,Casa,7,Moderado,Norte
256,True,5,Departamento,3,Ineficiente,Centro
701,True,21,Casa,3,Moderado,Sur
376,True,8,Departamento,7,Ineficiente,Centro
588,False,18,Casa,6,Moderado,Centro
619,False,23,Casa,2,Eficiente,Centro
565,False,18,Casa,4,Moderado,Centro
726,True,18,Casa,12,Ineficiente,Centro
480,True,10,Departamento,6,Ineficiente,Sur
615,False,20,Casa,3,Eficiente,Sur
459,True,11,Casa,2,Moderado,Centro
667,True,17,Casa,10,Ineficiente,Centro
518,False,12,Casa,6,Moderado,Sur
458,True,10,Casa,3,Moderado,Centro
325,False,5,Departamento,11,Ineficiente,Centro
587,True,15,Casa,5,Ineficiente,Centro
546,True,14,Casa,4,Moderado,Centro
696,True,21,Casa,8,Ineficiente,Centro
414,False,10,Departamento,2,Moderado,Sur
829,True,24,Casa,11,Ineficiente,Centro
462,True,8,Casa,5,Ineficiente,Centro
383,False,9,Departamento,8,Moderado,Centro
851,True,22,Casa,12,Ineficiente,Sur
751,True,19,Casa,11,Ineficiente,Centro
475,False,9,Casa,6,Moderado,Norte
362,False,9,Departamento,5,Moderado,Norte
608,True,16,Casa,5,Ineficiente,Centro
544,True,12,Departamento,12,Ineficiente,Centro
263,False,5,Departamento,3,Moderado,Centro
569,True,9,Casa,9,Ineficiente,Norte
620,False,16,Casa,5,Moderado,Sur
550,True,14,Casa,3,Moderado,Centro
370,False,7,Departamento,10,Ineficiente,Centro
625,True,12,Casa,11,Ineficiente,Centro
731,True,22,Casa,8,Ineficiente,Centro
541,True,12,Casa,4,Ineficiente,Centro
375,True,7,Departamento,8,Ineficiente,Centro
703,True,21,Casa,2,Moderado,Norte
293,True,5,Departamento,2,Moderado,Centro
584,False,17,Casa,5,Ineficiente,Centro
561,True,13,Casa,5,Ineficiente,Centro
475,True,10,Casa,5,Ineficiente,Centro
519,False,9,Casa,10,Ineficiente,Centro
701,False,20,Casa,7,Moderado,Norte
518,True,9,Casa,4,Moderado,Sur
514,True,11,Departamento,7,Ineficiente,Sur
425,True,10,Departamento,3,Ineficiente,Centro
362,False,12,Departamento,3,Moderado,Norte
747,False,24,Casa,8,Moderado,Norte
562,True,9,Casa,4,Ineficiente,Norte
747,True,22,Casa,8,Ineficiente,Centro
359,True,9,Departamento,4,Ineficiente,Centro
286,True,6,Departamento,3,Ineficiente,Centro
659,True,18,Casa,5,Ineficiente,Centro
613,False,16,Casa,5,Moderado,Centro
492,True,12,Casa,4,Moderado,Centro
501,False,8,Casa,10,Ineficiente,Norte
653,False,21,Casa,7,Moderado,Centro
334,False,8,Departamento,6,Moderado,Centro
515,True,12,Departamento,7,Ineficiente,Norte
847,True,21,Casa,12,Ineficiente,Norte
846,True,23,Casa,9,Ineficiente,Sur
432,False,11,Departamento,6,Ineficiente,Centro
560,True,15,Casa,5,Ineficiente,Centro
482,True,9,Casa,8,Ineficiente,Centro
641,True,16,Casa,6,Ineficiente,Centro
524,True,12,Casa,5,Ineficiente,Centro
493,False,12,Casa,6,Eficiente,Norte
539,True,11,Departamento,12,Ineficiente,Sur
725,True,23,Casa,5,Moderado,Centro
790,True,23,Casa,9,Ineficiente,Norte
425,True,11,Departamento,9,Ineficiente,Centro
470,False,14,Casa,2,Eficiente,Centro
238,True,4,Departamento,4,Ineficiente,Centro
376,True,4,Departamento,12,Ineficiente,Centro
481,False,15,Casa,5,Moderado,Centro
432,False,13,Departamento,3,Moderado,Sur
621,True,14,Casa,6,Ineficiente,Norte
448,True,9,Departamento,12,Ineficiente,Centro
710,True,15,Casa,9,Ineficiente,Sur
366,True,10,Departamento,3,Moderado,Norte
451,True,8,Departamento,10,Ineficiente,Sur
788,True,22,Casa,8,Ineficiente,Sur
649,False,16,Casa,7,Ineficiente,Sur
330,True,4,Departamento,9,Ineficiente,Centro
369,False,10,Departamento,3,Moderado,Centro
485,False,13,Casa,6,Moderado,Centro
311,False,7,Departamento,5,Moderado,Sur
599,True,9,Casa,9,Ineficiente,Norte
386,False,11,Casa,2,Eficiente,Centro
409,False,8,Casa,4,Moderado,Centro
716,True,18,Casa,11,Ineficiente,Norte
399,True,11,Departamento,9,Ineficiente,Centro
577,True,15,Casa,6,Ineficiente,Centro
299,True,4,Departamento,5,Ineficiente,Centro
514,True,12,Casa,7,Ineficiente,Centro
715,True,18,Casa,6,Ineficiente,Sur
609,False,19,Casa,4,Moderado,Centro
645,True,16,Casa,12,Ineficiente,Centro
626,False,20,Casa,6,Moderado,Centro
524,True,10,Casa,5,Ineficiente,Centro
600,False,20,Casa,2,Moderado,Centro
646,True,18,Casa,2,Moderado,Sur
675,True,18,Casa,8,Ineficiente,Centro
494,False,14,Casa,5,Moderado,Centro
398,True,9,Departamento,2,Ineficiente,Norte
328,True,4,Departamento,7,Ineficiente,Centro
725,False,21,Casa,12,Ineficiente,Centro
578,True,8,Casa,12,Ineficiente,Norte
643,False,18,Casa,12,Ineficiente,Centro
327,True,4,Departamento,12,Ineficiente,Centro
443,True,8,Casa,2,Moderado,Norte
512,True,9,Casa,9,Ineficiente,Centro
634,False,16,Casa,10,Ineficiente,Centro
772,True,20,Casa,12,Ineficiente,Centro
528,False,12,Casa,4,Eficiente,Sur
369,False,8,Departamento,8,Ineficiente,Centro
653,True,20,Casa,6,Ineficiente,Centro
351,True,4,Departamento,4,Moderado,Sur
648,False,22,Casa,6,Moderado,Centro
659,True,14,Casa,11,Ineficiente,Centro
532,True,14,Departamento,8,Ineficiente,Norte
705,True,23,Casa,8,Ineficiente,Centro
418,False,10,Departamento,10,Ineficiente,Centro
490,False,9,Casa,9,Moderado,Centro
707,True,23,Casa,5,Ineficiente,Centro
315,True,6,Departamento,6,Ineficiente,Centro
526,False,11,Casa,6,Eficiente,Sur
354,True,7,Departamento,11,Ineficiente,Centro
450,False,13,Casa,3,Eficiente,Norte
441,True,6,Departamento,8,Ineficiente,Sur
455,False,10,Casa,8,Ineficiente,Centro
564,False,11,Casa,10,Ineficiente,Centro
503,True,8,Departamento,10,Ineficiente,Sur
496,True,14,Departamento,5,Ineficiente,Centro
416,True,12,Departamento,6,Ineficiente,Centro
416,True,12,Departamento,8,Ineficiente,Centro
357,True,6,Departamento,11,Ineficiente,Centro
590,False,17,Casa,8,Moderado,Centro
635,True,17,Casa,12,Ineficiente,Centro
707,True,19,Casa,11,Ineficiente,Centro
752,False,23,Casa,12,Ineficiente,Centro
594,True,13,Casa,9,Ineficiente,Norte
632,True,17,Casa,9,Ineficiente,Centro
626,False,22,Casa,3,Eficiente,Centro
354,False,7,Departamento,10,Ineficiente,Centro
528,True,9,Casa,12,Ineficiente,Centro
654,True,19,Casa,5,Ineficiente,Centro
452,True,10,Casa,2,Moderado,Centro
341,False,12,Departamento,2,Eficiente,Centro
323,False,6,Departamento,6,Moderado,Sur
418,False,12,Departamento,8,Moderado,Norte
653,True,13,Casa,6,Ineficiente,Sur
492,True,8,Casa,4,Ineficiente,Norte
787,False,21,Casa,12,Ineficiente,Norte
812,True,23,Casa,8,Ineficiente,Sur
678,True,23,Casa,2,Moderado,Centro
599,True,11,Casa,12,Ineficiente,Centro
472,False,13,Casa,2,Eficiente,Sur
321,True,6,Departamento,3,Ineficiente,Sur
425,True,12,Departamento,2,Moderado,Sur
497,True,8,Casa,10,Ineficiente,Centro
643,True,20,Casa,5,Moderado,Centro
704,False,20,Casa,8,Moderado,Norte
697,True,21,Casa,6,Ineficiente,Centro
587,True,14,Departamento,8,Ineficiente,Sur
654,True,14,Casa,8,Ineficiente,Centro
317,True,10,Departamento,2,Ineficiente,Centro
704,True,24,Casa,2,Moderado,Centro
472,True,10,Departamento,12,Ineficiente,Centro
613,False,17,Casa,4,Moderado,Sur
451,True,9,Departamento,11,Ineficiente,Norte
456,True,11,Casa,3,Moderado,Centro
487,True,10,Departamento,8,Ineficiente,Sur
629,True,20,Casa,4,Ineficiente,Centro
654,True,15,Casa,8,Ineficiente,Norte
321,False,6,Departamento,10,Ineficiente,Centro
418,True,7,Departamento,12,Ineficiente,Centro
257,True,4,Departamento,2,Moderado,Norte
346,True,5,Departamento,4,Ineficiente,Sur
518,True,14,Departamento,12,Ineficiente,Centro
537,True,8,Casa,7,Ineficiente,Sur
683,False,15,Casa,10,Ineficiente,Sur
503,True,10,Casa,6,Ineficiente,Centro
331,True,5,Departamento,4,Ineficiente,Norte
742,False,23,Casa,9,Moderado,Centro
609,True,16,Casa,6,Ineficiente,Norte
863,True,24,Casa,7,Ineficiente,Sur
284,True,5,Departamento,3,Moderado,Norte
560,True,13,Casa,5,Ineficiente,Centro
539,True,14,Casa,2,Moderado,Centro
696,True,23,Casa,5,Ineficiente,Centro
564,True,15,Casa,2,Ineficiente,Centro
578,False,17,Casa,5,Moderado,Centro
475,False,14,Departamento,3,Moderado,Norte
444,False,12,Departamento,7,Moderado,Norte
307,False,7,Departamento,7,Ineficiente,Centro
682,True,19,Casa,9,Ineficiente,Centro
293,True,4,Departamento,10,Ineficiente,Centro
741,True,22,Casa,9,Ineficiente,Centro
559,False,19,Casa,2,Moderado,Centro
289,True,5,Departamento,4,Moderado,Centro
623,True,15,Casa,7,Moderado,Sur
672,False,23,Casa,2,Moderado,Norte
384,False,9,Departamento,9,Ineficiente,Centro
720,False,20,Casa,7,Moderado,Sur
398,True,12,Departamento,2,Moderado,Sur
596,True,9,Casa,11,Ineficiente,Norte
318,True,8,Departamento,3,Moderado,Centro
594,True,15,Casa,7,Ineficiente,Centro
645,True,16,Casa,11,Ineficiente,Norte
422,True,4,Departamento,9,Ineficiente,Sur
753,True,24,Casa,6,Ineficiente,Centro
518,True,16,Casa,2,Moderado,Centro
615,False,13,Casa,11,Moderado,Norte
640,False,22,Casa,3,Moderado,Centro
695,True,20,Casa,5,Ineficiente,Centro
699,True,19,Casa,5,Moderado,Sur
407,True,7,Departamento,8,Ineficiente,Norte
556,True,14,Casa,3,Moderado,Norte
688,False,21,Casa,8,Ineficiente,Centro
640,False,18,Casa,8,Moderado,Norte
651,False,21,Casa,8,Moderado,Centro
395,True,8,Departamento,4,Ineficiente,Sur
415,False,9,Casa,7,Moderado,Centro
473,True,8,Departamento,7,Ineficiente,Sur
699,True,17,Casa,5,Ineficiente,Norte
359,True,9,Departamento,2,Moderado,Norte
541,False,12,Casa,10,Ineficiente,Norte
441,True,14,Departamento,3,Moderado,Centro
772,True,20,Casa,10,Ineficiente,Sur
836,True,23,Casa,9,Ineficiente,Norte
465,True,12,Casa,2,Moderado,Centro
816,True,23,Casa,12,Ineficiente,Centro
411,True,6,Departamento,8,Ineficiente,Sur
688,True,16,Casa,11,Ineficiente,Norte
596,False,19,Casa,4,Moderado,Centro
518,True,10,Departamento,11,Ineficiente,Norte
739,True,20,Casa,11,Ineficiente,Centro
501,True,13,Departamento,10,Ineficiente,Centro
336,False,7,Departamento,6,Moderado,Sur
831,True,23,Casa,12,Ineficiente,Centro
336,False,9,Departamento,4,Moderado,Centro
684,True,19,Casa,9,Ineficiente,Centro
725,True,22,Casa,4,Ineficiente,Norte
673,False,19,Casa,8,Moderado,Centro
660,True,16,Casa,8,Ineficiente,Sur
388,True,4,Departamento,8,Ineficiente,Sur
323,True,6,Departamento,2,Moderado,Sur
835,True,19,Casa,12,Ineficiente,Sur
718,True,20,Casa,6,Moderado,Norte
437,False,9,Departamento,12,Ineficiente,Centro
550,False,17,Casa,2,Eficiente,Norte
615,True,17,Casa,8,Ineficiente,Centro
801,True,23,Casa,9,Ineficiente,Norte
346,False,8,Departamento,8,Ineficiente,Centro
670,True,23,Casa,2,Moderado,Centro
487,True,12,Departamento,4,Moderado,Sur
424,False,11,Departamento,11,Ineficiente,Centro
417,False,9,Casa,4,Moderado,Sur
655,False,17,Casa,8,Moderado,Norte
375,False,11,Departamento,5,Moderado,Norte
382,False,8,Casa,4,Eficiente,Centro
447,True,10,Departamento,7,Ineficiente,Centro
348,False,4,Departamento,11,Ineficiente,Centro
394,True,10,Departamento,7,Ineficiente,Centro
543,True,14,Departamento,11,Ineficiente,Centro
401,True,11,Departamento,6,Ineficiente,Centro
284,False,6,Departamento,7,Moderado,Centro
475,True,11,Casa,4,Moderado,Centro
432,False,8,Casa,11,Moderado,Centro
571,True,14,Casa,6,Ineficiente,Centro
434,True,9,Departamento,10,Ineficiente,Centro
589,False,17,Casa,5,Moderado,Norte
379,False,6,Departamento,12,Ineficiente,Centro
549,False,18,Casa,3,Moderado,Centro
363,True,9,Departamento,6,Ineficiente,Centro
639,False,21,Casa,4,Moderado,Centro
325,False,12,Departamento,4,Eficiente,Centro
579,True,14,Casa,5,Moderado,Centro
618,True,18,Casa,5,Ineficiente,Centro
539,True,11,Casa,6,Ineficiente,Centro
462,False,13,Departamento,8,Moderado,Centro
573,True,14,Casa,5,Ineficiente,Centro
746,True,21,Casa,12,Ineficiente,Centro
290,False,7,Departamento,8,Ineficiente,Centro
449,True,10,Departamento,10,Ineficiente,Norte
265,False,5,Departamento,4,Moderado,Centro
749,True,22,Casa,6,Ineficiente,Norte
546,True,12,Casa,5,Moderado,Norte
393,True,4,Departamento,10,Ineficiente,Sur
737,False,21,Casa,6,Moderado,Sur
435,False,8,Departamento,11,Ineficiente,Norte
498,False,14,Casa,3,Eficiente,Centro
639,False,14,Casa,11,Ineficiente,Norte
