region,tipo_inmueble,cantidad_equipos,horas_alto_consumo,uso_horario_pico,consumo_kwh,categoria
Centro,Departamento,4,6,False,137,Moderado
Centro,Casa,17,6,True,266,Moderado
Centro,Casa,16,5,False,252,Moderado
Norte,Casa,22,5,False,313,Moderado
Centro,Casa,9,6,False,154,Eficiente
Centro,Casa,17,4,True,274,Ineficiente
Centro,Casa,24,6,True,342,Ineficiente
Centro,Departamento,6,6,False,153,Moderado
Centro,Casa,24,6,False,292,Moderado
Sur,Departamento,11,5,False,200,Eficiente
Centro,Casa,9,5,True,212,Ineficiente
Centro,Casa,8,6,True,206,Ineficiente
Centro,Casa,18,5,True,252,Moderado
Sur,Casa,17,6,False,269,Eficiente
Sur,Casa,12,4,True,278,Ineficiente
Centro,Casa,23,5,True,305,Ineficiente
Centro,Casa,12,2,True,218,Moderado
Centro,Departamento,9,5,False,167,Moderado
Norte,Departamento,13,4,True,214,Moderado
Norte,Casa,13,4,True,230,Moderado
Centro,Casa,16,5,True,303,Ineficiente
Centro,Casa,19,3,True,264,Moderado
Norte,Casa,22,6,True,319,Moderado
Centro,Casa,23,6,True,319,Ineficiente
Centro,Casa,20,4,False,254,Eficiente
Centro,Casa,14,5,True,244,Ineficiente
Centro,Casa,11,3,False,178,Eficiente
Centro,Departamento,10,2,True,181,Ineficiente
Centro,Casa,15,6,True,279,Ineficiente
Centro,Departamento,9,3,True,196,Ineficiente
Centro,Casa,17,6,True,310,Ineficiente
Centro,Casa,14,5,True,205,Moderado
Centro,Casa,14,6,False,237,Moderado
Centro,Casa,11,2,True,185,Eficiente
Centro,Casa,10,5,False,218,Moderado
Centro,Casa,14,4,True,246,Ineficiente
Norte,Casa,11,3,False,194,Eficiente
Centro,Casa,20,6,False,244,Eficiente
Norte,Casa,24,5,True,322,Ineficiente
Centro,Casa,14,5,True,229,Moderado
Centro,Casa,24,6,False,322,Moderado
Centro,Casa,11,4,True,220,Moderado
Centro,Casa,18,6,True,258,Ineficiente
Sur,Casa,10,4,True,260,Ineficiente
Centro,Departamento,6,6,False,137,Eficiente
Centro,Casa,10,5,False,189,Eficiente
Centro,Casa,19,2,True,290,Moderado
Sur,Casa,8,2,False,215,Eficiente
Centro,Casa,11,5,True,234,Ineficiente
Centro,Casa,21,2,True,243,Moderado
Centro,Casa,8,4,False,167,Eficiente
Centro,Casa,21,5,True,308,Ineficiente
Centro,Casa,20,4,True,290,Moderado
Centro,Casa,20,5,True,289,Moderado
Centro,Casa,22,4,False,286,Moderado
Centro,Casa,24,4,False,295,Eficiente
Centro,Departamento,13,2,False,175,Eficiente
Centro,Casa,21,5,True,303,Moderado
Centro,Casa,19,6,True,301,Ineficiente
Centro,Casa,11,2,True,224,Moderado
Centro,Casa,21,4,True,290,Ineficiente
Norte,Departamento,4,4,True,152,Ineficiente
Centro,Casa,18,6,False,257,Moderado
Centro,Departamento,11,6,True,167,Ineficiente
Norte,Departamento,7,4,True,143,Moderado
Centro,Casa,19,6,False,273,Moderado
Centro,Casa,21,3,True,298,Moderado
Centro,Casa,22,2,False,263,Moderado
Norte,Departamento,4,5,True,165,Moderado
Sur,Casa,13,6,True,299,Ineficiente
Centro,Casa,21,6,False,285,Moderado
Centro,Casa,10,3,False,196,Eficiente
Centro,Casa,18,5,True,250,Moderado
Centro,Casa,24,3,True,340,Ineficiente
Centro,Casa,24,5,False,299,Eficiente
Norte,Departamento,6,2,True,175,Moderado
Centro,Departamento,10,6,False,171,Moderado
Centro,Departamento,4,2,True,102,Moderado
Centro,Casa,10,5,False,181,Eficiente
Centro,Casa,9,6,True,207,Moderado
Centro,Casa,24,3,True,330,Moderado
Centro,Casa,16,4,False,212,Eficiente
Centro,Casa,13,3,True,205,Moderado
Centro,Casa,16,4,False,240,Eficiente
Norte,Casa,12,3,True,279,Ineficiente
Centro,Departamento,4,5,True,121,Moderado
Centro,Casa,22,2,True,317,Moderado
Centro,Casa,16,4,False,246,Moderado
Sur,Casa,17,5,True,300,Ineficiente
Sur,Casa,11,2,True,225,Moderado
Sur,Casa,17,2,True,287,Moderado
Centro,Departamento,12,6,True,183,Ineficiente
Centro,Departamento,4,6,True,167,Ineficiente
Centro,Departamento,8,6,True,170,Ineficiente
Centro,Departamento,10,4,True,184,Ineficiente
Centro,Casa,11,4,True,231,Moderado
Centro,Casa,22,2,False,251,Eficiente
Sur,Casa,19,4,False,294,Moderado
Centro,Casa,23,2,True,316,Ineficiente
Sur,Casa,13,5,True,279,Ineficiente
Centro,Casa,16,3,True,246,Moderado
Centro,Casa,10,2,True,218,Ineficiente
Norte,Casa,15,2,False,208,Eficiente
Norte,Casa,14,5,True,223,Moderado
Centro,Casa,11,6,True,237,Moderado
Centro,Casa,20,6,False,290,Moderado
Centro,Casa,14,6,True,289,Ineficiente
Centro,Casa,17,2,True,257,Moderado
Centro,Casa,19,2,True,284,Moderado
Norte,Casa,10,4,True,261,Ineficiente
Centro,Casa,19,4,True,278,Ineficiente
Norte,Casa,22,3,False,276,Eficiente
Centro,Casa,15,3,True,230,Ineficiente
Centro,Casa,19,4,False,247,Moderado
Norte,Casa,13,2,True,274,Moderado
Centro,Casa,17,5,True,287,Ineficiente
Centro,Casa,9,4,True,203,Moderado
Centro,Casa,20,2,True,299,Moderado
Centro,Casa,14,4,True,252,Moderado
Centro,Casa,15,6,True,255,Ineficiente
Centro,Casa,23,4,True,309,Ineficiente
Sur,Casa,18,6,True,329,Moderado
Centro,Casa,11,2,True,214,Moderado
Centro,Casa,24,6,False,332,Moderado
Centro,Casa,23,4,True,303,Ineficiente
Centro,Casa,18,6,False,228,Eficiente
Sur,Casa,14,5,True,294,Moderado
Centro,Casa,20,6,True,289,Moderado
Centro,Casa,24,6,True,296,Moderado
Norte,Casa,20,3,False,288,Eficiente
Centro,Casa,19,5,False,185,Eficiente
Centro,Casa,14,2,False,213,Eficiente
Centro,Departamento,5,6,False,77,Eficiente
Centro,Casa,8,5,True,206,Moderado
Centro,Casa,21,2,False,268,Eficiente
Norte,Casa,22,5,False,313,Eficiente
Centro,Casa,18,3,True,282,Moderado
Centro,Casa,16,2,False,200,Eficiente
Centro,Casa,24,2,False,281,Eficiente
Centro,Casa,11,6,False,192,Moderado
Centro,Departamento,12,4,False,148,Eficiente
Centro,Casa,8,2,False,163,Eficiente
Centro,Casa,16,2,False,213,Eficiente
Centro,Departamento,8,3,True,135,Moderado
Centro,Casa,9,3,True,209,Ineficiente
Sur,Departamento,6,3,True,192,Ineficiente
Centro,Casa,22,6,True,291,Ineficiente
Norte,Departamento,12,2,True,195,Moderado
Centro,Casa,20,3,False,251,Eficiente
Centro,Casa,14,3,True,234,Ineficiente
Norte,Departamento,14,5,False,201,Moderado
Sur,Casa,19,5,False,303,Moderado
Sur,Casa,10,3,False,248,Moderado
Norte,Casa,22,6,True,331,Ineficiente
Sur,Casa,14,4,True,272,Moderado
Centro,Casa,8,5,True,205,Ineficiente
Centro,Casa,21,5,True,275,Ineficiente
Centro,Casa,23,2,False,253,Eficiente
Centro,Casa,17,2,True,262,Moderado
Centro,Casa,8,3,False,108,Eficiente
Centro,Casa,12,2,True,214,Moderado
Norte,Casa,10,2,True,243,Moderado
Centro,Casa,24,4,False,296,Moderado
Centro,Casa,23,6,True,333,Ineficiente
Centro,Casa,9,3,True,209,Moderado
Centro,Casa,22,4,False,313,Eficiente
Centro,Casa,20,3,True,255,Moderado
Centro,Casa,20,6,True,297,Ineficiente
Norte,Departamento,13,3,False,200,Moderado
Norte,Casa,15,2,False,226,Eficiente
Norte,Casa,18,6,True,324,Ineficiente
Centro,Casa,15,4,False,237,Moderado
Sur,Casa,17,4,True,274,Moderado
Norte,Departamento,11,5,True,214,Moderado
Sur,Casa,19,4,True,330,Moderado
Centro,Casa,16,5,True,294,Ineficiente
Centro,Departamento,8,2,True,147,Moderado
Centro,Casa,16,4,True,268,Ineficiente
Centro,Casa,23,6,True,321,Ineficiente
Norte,Casa,15,5,True,263,Ineficiente
Centro,Casa,18,4,False,239,Eficiente
Centro,Departamento,10,2,True,121,Eficiente
Centro,Departamento,4,6,False,108,Eficiente
Centro,Casa,20,6,False,301,Moderado
Norte,Casa,21,2,True,298,Moderado
Centro,Departamento,14,4,True,219,Ineficiente
Centro,Casa,11,3,True,221,Moderado
Centro,Casa,14,4,False,226,Moderado
Centro,Departamento,11,5,False,201,Moderado
Centro,Casa,23,5,False,277,Eficiente
Centro,Casa,20,4,True,276,Ineficiente
Centro,Casa,19,5,False,279,Moderado
Centro,Departamento,13,3,True,189,Moderado
Centro,Casa,22,3,False,263,Eficiente
Norte,Casa,10,6,True,264,Ineficiente
Norte,Casa,13,5,True,266,Moderado
Norte,Casa,21,4,False,283,Eficiente
Centro,Casa,13,6,False,214,Moderado
Centro,Casa,8,3,True,179,Moderado
Centro,Casa,13,6,False,190,Eficiente
Centro,Casa,15,2,True,262,Ineficiente
Norte,Departamento,9,5,True,184,Moderado
Centro,Casa,21,4,True,257,Ineficiente
Centro,Departamento,14,3,True,233,Ineficiente
Centro,Casa,23,6,False,292,Moderado
Norte,Casa,8,4,True,221,Ineficiente
Norte,Casa,11,5,True,215,Moderado
Sur,Casa,17,4,True,315,Ineficiente
Centro,Departamento,12,5,False,158,Eficiente
Centro,Casa,11,5,True,216,Moderado
Centro,Casa,22,5,False,287,Moderado
Centro,Casa,11,6,True,234,Ineficiente
Centro,Casa,23,5,False,266,Eficiente
Centro,Casa,22,4,True,270,Moderado
Norte,Casa,14,2,False,231,Eficiente
Centro,Casa,22,4,True,300,Moderado
Centro,Casa,18,6,True,333,Ineficiente
Centro,Casa,15,5,True,210,Moderado
Centro,Casa,8,2,False,168,Eficiente
Centro,Casa,10,6,False,167,Eficiente
Centro,Casa,12,3,False,190,Eficiente
Centro,Casa,19,3,True,264,Moderado
Centro,Casa,19,3,True,283,Moderado
Norte,Casa,16,2,True,278,Moderado
Centro,Casa,18,4,True,298,Moderado
Centro,Departamento,9,2,False,137,Eficiente
Norte,Casa,23,2,True,335,Ineficiente
Centro,Casa,11,2,True,239,Moderado
Centro,Departamento,7,3,True,154,Ineficiente
Centro,Departamento,9,4,False,166,Moderado
Centro,Casa,10,2,True,209,Moderado
Centro,Departamento,8,4,False,135,Eficiente
Centro,Casa,18,5,True,263,Ineficiente
Centro,Casa,12,2,False,201,Eficiente
Centro,Casa,14,2,True,239,Moderado
Sur,Casa,13,2,True,273,Moderado
Norte,Casa,20,5,False,307,Ineficiente
Sur,Casa,9,5,True,271,Ineficiente
Centro,Casa,18,3,False,211,Eficiente
Centro,Departamento,6,6,False,102,Eficiente
Sur,Departamento,11,4,True,224,Moderado
Centro,Casa,13,6,False,201,Eficiente
Centro,Departamento,13,2,False,159,Eficiente
Centro,Departamento,8,2,False,107,Eficiente
Norte,Casa,14,3,True,259,Moderado
Centro,Casa,12,6,True,218,Moderado
Centro,Casa,22,2,True,297,Moderado
Centro,Departamento,13,6,False,159,Moderado
Centro,Casa,23,3,False,278,Eficiente
Centro,Casa,16,6,True,233,Ineficiente
Centro,Casa,14,4,True,220,Ineficiente
Norte,Casa,18,3,False,275,Moderado
Centro,Casa,16,6,False,267,Moderado
Centro,Casa,24,2,False,296,Moderado
Centro,Casa,16,5,True,277,Ineficiente
Norte,Departamento,7,5,True,208,Ineficiente
Centro,Departamento,4,3,True,147,Ineficiente
Centro,Casa,23,5,True,280,Moderado
Centro,Departamento,9,4,False,162,Moderado
Sur,Casa,14,3,True,296,Moderado
Norte,Casa,20,2,False,232,Eficiente
Centro,Casa,10,2,True,191,Moderado
Norte,Departamento,12,3,True,235,Ineficiente
Centro,Departamento,6,5,True,149,Ineficiente
Centro,Casa,20,5,True,267,Moderado
Centro,Departamento,5,2,True,147,Moderado
Norte,Casa,14,4,True,257,Moderado
Centro,Casa,11,5,False,194,Eficiente
Centro,Casa,19,4,True,295,Ineficiente
Centro,Casa,24,5,False,301,Moderado
Centro,Casa,8,3,False,168,Eficiente
Centro,Departamento,14,6,False,194,Moderado
Centro,Casa,9,2,False,169,Eficiente
Centro,Casa,13,3,True,249,Ineficiente
Centro,Casa,19,5,True,254,Ineficiente
Centro,Casa,18,2,False,232,Eficiente
Centro,Departamento,12,6,True,190,Ineficiente
Centro,Casa,15,6,True,266,Ineficiente
Centro,Casa,14,5,False,200,Eficiente
Sur,Departamento,6,2,True,206,Moderado
Centro,Casa,23,5,False,271,Eficiente
Centro,Casa,19,6,True,309,Ineficiente
Centro,Casa,16,3,False,239,Eficiente
Centro,Casa,23,3,False,280,Eficiente
Centro,Casa,23,4,False,285,Moderado
Centro,Casa,16,6,True,229,Moderado
Norte,Departamento,8,6,True,180,Moderado
Centro,Departamento,8,5,True,231,Ineficiente
Centro,Casa,17,4,False,243,Eficiente
Norte,Casa,14,4,True,271,Moderado
Centro,Departamento,7,2,True,105,Moderado
Centro,Casa,21,5,True,292,Moderado
Centro,Casa,22,3,True,286,Moderado
Centro,Casa,20,2,True,260,Moderado
Centro,Departamento,8,4,False,147,Eficiente
Centro,Casa,21,3,True,278,Ineficiente
Centro,Casa,19,6,True,273,Ineficiente
Centro,Casa,13,5,True,211,Ineficiente
Centro,Departamento,6,4,False,99,Eficiente
Sur,Casa,20,6,True,315,Moderado
Norte,Departamento,14,4,True,216,Moderado
Centro,Casa,23,3,True,291,Ineficiente
Centro,Casa,9,2,False,160,Eficiente
Centro,Casa,14,3,True,204,Eficiente
Norte,Casa,19,5,True,282,Ineficiente
Centro,Departamento,5,5,True,147,Ineficiente
Centro,Casa,21,4,False,296,Moderado
Centro,Casa,16,3,True,284,Moderado
Centro,Casa,18,2,False,275,Moderado
Centro,Casa,23,5,True,316,Ineficiente
Centro,Casa,18,2,True,259,Moderado
Centro,Casa,18,6,False,268,Moderado
Centro,Departamento,10,4,True,167,Moderado
Sur,Casa,20,2,True,331,Moderado
Centro,Casa,11,4,True,218,Moderado
Centro,Casa,17,6,True,279,Ineficiente
Centro,Casa,12,2,False,179,Eficiente
Centro,Casa,10,2,False,199,Eficiente
Centro,Departamento,5,6,False,105,Moderado
Centro,Casa,15,3,False,207,Eficiente
Centro,Casa,14,2,False,201,Eficiente
Centro,Casa,21,2,False,240,Eficiente
Centro,Departamento,10,5,True,191,Ineficiente
Centro,Casa,24,3,True,310,Moderado
Centro,Casa,8,2,False,146,Eficiente
Centro,Casa,13,6,False,210,Moderado
Centro,Casa,22,4,False,276,Moderado
Centro,Casa,19,6,True,292,Ineficiente
Centro,Casa,9,3,True,183,Moderado
Norte,Casa,12,5,True,254,Ineficiente
Centro,Casa,16,5,True,274,Ineficiente
Centro,Departamento,12,5,False,162,Eficiente
Centro,Casa,15,6,True,239,Ineficiente
Centro,Casa,9,4,True,234,Moderado
Centro,Casa,16,4,True,269,Moderado
Centro,Casa,14,2,True,224,Moderado
Centro,Casa,23,4,True,307,Ineficiente
Centro,Casa,12,4,False,196,Eficiente
Centro,Casa,22,2,False,244,Eficiente
Centro,Casa,12,6,False,227,Moderado
Centro,Departamento,7,6,False,172,Moderado
Centro,Casa,21,3,False,280,Eficiente
Centro,Departamento,5,6,True,154,Moderado
Centro,Casa,17,5,True,262,Ineficiente
Centro,Casa,13,5,True,187,Moderado
Centro,Casa,10,3,True,241,Ineficiente
Centro,Casa,9,4,True,194,Ineficiente
Norte,Casa,20,3,True,316,Ineficiente
Sur,Casa,9,2,True,256,Moderado
Centro,Departamento,11,3,False,170,Eficiente
Centro,Departamento,10,3,False,117,Eficiente
Centro,Casa,22,5,True,323,Ineficiente
Norte,Casa,24,2,False,288,Eficiente
Norte,Casa,9,2,False,191,Eficiente
Centro,Casa,22,3,True,291,Moderado
Centro,Casa,10,2,False,167,Eficiente
Centro,Departamento,6,2,True,131,Moderado
Centro,Casa,18,6,True,283,Ineficiente
Centro,Casa,16,2,True,228,Moderado
Centro,Casa,12,4,True,196,Moderado
Norte,Casa,8,2,True,228,Moderado
Centro,Casa,21,5,True,302,Ineficiente
Centro,Casa,12,6,False,176,Eficiente
Norte,Casa,15,5,False,258,Eficiente
Norte,Casa,21,5,False,288,Moderado
Centro,Casa,23,4,False,254,Moderado
Centro,Departamento,11,6,False,156,Eficiente
Centro,Casa,15,3,True,252,Moderado
Centro,Casa,9,2,False,153,Eficiente
Centro,Casa,16,4,False,211,Eficiente
Centro,Casa,12,4,True,217,Moderado
Norte,Casa,12,3,True,225,Moderado
Sur,Departamento,11,4,True,199,Moderado
Centro,Casa,23,3,True,278,Moderado
Norte,Casa,23,3,True,329,Moderado
Centro,Casa,23,3,True,282,Moderado
Centro,Casa,14,4,False,239,Eficiente
Centro,Departamento,4,3,True,171,Ineficiente
Centro,Departamento,4,4,True,129,Moderado
Centro,Casa,15,6,True,300,Ineficiente
Sur,Casa,8,3,False,221,Eficiente
Centro,Casa,14,4,False,221,Eficiente
Centro,Departamento,9,4,True,166,Ineficiente
Sur,Casa,15,4,True,250,Moderado
Norte,Departamento,10,2,True,175,Eficiente
Sur,Casa,18,2,False,253,Eficiente
Sur,Casa,22,3,False,326,Moderado
Centro,Casa,16,6,False,276,Moderado
Centro,Departamento,4,3,True,132,Moderado
Centro,Departamento,10,5,True,185,Ineficiente
Centro,Casa,13,5,True,260,Ineficiente
Sur,Casa,16,6,False,284,Moderado
Centro,Casa,9,6,True,242,Ineficiente
Centro,Casa,11,6,False,254,Ineficiente
Centro,Casa,8,2,False,194,Eficiente
Centro,Casa,18,2,False,223,Eficiente
Centro,Departamento,11,5,True,203,Ineficiente
Centro,Casa,15,6,True,246,Ineficiente
Centro,Departamento,4,4,False,103,Eficiente
Centro,Casa,12,5,False,241,Eficiente
Sur,Casa,18,6,True,301,Moderado
Centro,Casa,19,4,False,245,Moderado
Centro,Casa,16,6,True,289,Ineficiente
Centro,Casa,20,3,True,262,Moderado
Centro,Casa,10,4,True,176,Moderado
Centro,Casa,20,3,False,225,Eficiente
Sur,Casa,18,2,False,263,Eficiente
Centro,Casa,18,5,True,275,Ineficiente
Centro,Casa,14,6,True,246,Ineficiente
Norte,Departamento,9,5,True,182,Moderado
Centro,Departamento,4,6,False,119,Moderado
Centro,Casa,21,3,True,277,Moderado
Norte,Casa,8,4,False,182,Eficiente
Centro,Casa,18,4,False,250,Eficiente
Centro,Departamento,4,6,False,120,Eficiente
Norte,Casa,8,3,False,211,Eficiente
Centro,Casa,9,6,True,258,Ineficiente
Centro,Casa,16,6,False,199,Eficiente
Centro,Casa,20,6,True,305,Ineficiente
Sur,Casa,12,4,True,272,Ineficiente
Centro,Casa,16,6,True,292,Ineficiente
Centro,Casa,20,4,True,274,Ineficiente
Sur,Casa,12,2,False,226,Eficiente
Centro,Casa,22,3,False,243,Eficiente
Centro,Casa,14,2,True,253,Moderado
Norte,Departamento,14,6,True,235,Ineficiente
Centro,Casa,23,4,True,328,Ineficiente
Centro,Departamento,10,3,True,161,Moderado
Centro,Casa,9,5,False,174,Eficiente
Centro,Casa,23,3,True,315,Moderado
Centro,Departamento,6,3,True,135,Moderado
Sur,Casa,11,6,True,284,Moderado
Centro,Departamento,7,2,True,154,Moderado
Norte,Casa,13,2,True,248,Moderado
Centro,Departamento,6,5,True,139,Ineficiente
Centro,Casa,10,6,True,232,Ineficiente
Centro,Casa,11,3,True,201,Ineficiente
Sur,Casa,8,2,True,232,Moderado
Centro,Departamento,14,2,True,226,Ineficiente
Centro,Departamento,12,4,False,188,Eficiente
Centro,Departamento,12,3,False,148,Eficiente
Centro,Departamento,6,6,False,137,Moderado
Centro,Casa,17,2,True,243,Ineficiente
Centro,Casa,17,6,True,279,Ineficiente
Centro,Casa,19,3,True,254,Moderado
Centro,Casa,23,3,True,287,Moderado
Centro,Casa,13,2,True,263,Moderado
Centro,Casa,17,5,True,271,Ineficiente
Centro,Casa,22,6,True,300,Moderado
Centro,Casa,16,6,True,224,Moderado
Centro,Casa,9,4,False,186,Eficiente
Centro,Casa,19,3,True,316,Moderado
Centro,Casa,10,3,True,198,Moderado
Centro,Casa,14,2,True,225,Eficiente
Centro,Casa,16,2,False,222,Eficiente
Centro,Casa,15,2,False,202,Eficiente
Sur,Casa,13,4,True,320,Ineficiente
Norte,Casa,8,5,False,220,Moderado
Norte,Casa,21,2,True,315,Moderado
Centro,Casa,23,2,False,313,Eficiente
Centro,Casa,23,2,False,305,Eficiente
Centro,Casa,11,4,False,198,Moderado
Centro,Casa,13,6,False,215,Eficiente
Centro,Departamento,6,5,True,146,Ineficiente
Sur,Departamento,12,6,True,228,Ineficiente
Centro,Casa,8,3,True,191,Eficiente
Centro,Casa,20,3,False,244,Eficiente
Norte,Casa,20,2,True,272,Moderado
Centro,Casa,21,6,True,253,Moderado
Centro,Departamento,14,4,True,223,Ineficiente
Centro,Casa,14,5,True,194,Moderado
Centro,Casa,11,6,True,239,Ineficiente
Centro,Casa,24,6,True,342,Ineficiente
Centro,Departamento,10,5,True,188,Ineficiente
Sur,Casa,17,6,True,311,Ineficiente
Norte,Casa,13,6,False,245,Moderado
Centro,Casa,11,5,True,218,Ineficiente
Centro,Casa,18,4,True,269,Moderado
Centro,Casa,20,5,True,283,Ineficiente
Norte,Casa,15,2,True,246,Moderado
Centro,Departamento,6,2,True,160,Moderado
Centro,Departamento,7,2,False,136,Moderado
Centro,Departamento,4,2,True,120,Moderado
Centro,Casa,22,3,True,294,Moderado
Centro,Departamento,14,4,True,188,Moderado
Sur,Casa,8,3,True,243,Moderado
Centro,Casa,15,6,True,257,Ineficiente
Centro,Casa,10,6,False,193,Eficiente
Norte,Casa,8,5,False,206,Eficiente
Centro,Casa,23,2,True,297,Moderado
Centro,Casa,16,5,True,245,Ineficiente
Sur,Casa,24,6,True,380,Ineficiente
Centro,Departamento,5,2,True,149,Moderado
Centro,Casa,13,4,True,222,Moderado
Centro,Casa,14,6,True,316,Ineficiente
Centro,Casa,23,5,False,267,Moderado
Centro,Casa,15,5,True,267,Moderado
Centro,Casa,17,6,True,285,Moderado
Norte,Casa,21,3,True,321,Ineficiente
Norte,Casa,18,4,False,300,Moderado
Centro,Casa,9,6,True,212,Moderado
Centro,Casa,19,6,True,288,Ineficiente
Centro,Departamento,4,5,True,146,Ineficiente
Centro,Casa,22,2,False,230,Moderado
Centro,Casa,19,2,True,270,Moderado
Centro,Departamento,5,2,True,138,Moderado
Sur,Casa,15,5,False,255,Eficiente
Norte,Casa,23,2,True,359,Moderado
Centro,Departamento,9,6,True,183,Ineficiente
Centro,Casa,20,3,True,265,Ineficiente
Centro,Casa,19,3,True,261,Moderado
Centro,Casa,9,3,True,187,Moderado
Centro,Casa,8,2,False,150,Eficiente
Centro,Casa,15,3,True,251,Moderado
Norte,Casa,16,2,False,250,Eficiente
Centro,Casa,15,6,False,244,Moderado
Centro,Casa,24,6,False,311,Moderado
Centro,Casa,16,5,True,270,Ineficiente
Norte,Casa,13,5,True,304,Ineficiente
Centro,Casa,22,4,False,292,Moderado
Centro,Casa,20,6,False,249,Moderado
Centro,Casa,19,2,False,243,Eficiente
Norte,Departamento,7,4,True,151,Moderado
Norte,Casa,14,6,True,273,Ineficiente
Centro,Casa,21,2,False,228,Eficiente
Norte,Casa,18,6,False,271,Moderado
Centro,Casa,21,6,True,299,Ineficiente
Sur,Departamento,8,2,False,139,Eficiente
Centro,Casa,9,6,True,218,Ineficiente
Centro,Departamento,8,6,True,163,Moderado
Norte,Casa,17,6,False,247,Eficiente
Centro,Casa,15,5,True,273,Moderado
Norte,Casa,12,3,False,212,Eficiente
Centro,Departamento,14,6,False,210,Moderado
Sur,Casa,20,2,True,319,Ineficiente
Norte,Casa,23,6,False,303,Eficiente
Centro,Casa,12,5,False,189,Eficiente
Centro,Casa,23,5,False,262,Eficiente
Sur,Departamento,6,6,True,200,Moderado
Norte,Casa,16,4,True,284,Moderado
Centro,Casa,19,3,False,231,Moderado
Norte,Casa,15,2,True,235,Moderado
Centro,Casa,20,2,True,288,Ineficiente
Centro,Departamento,13,2,True,200,Moderado
Centro,Casa,21,2,True,265,Moderado
Centro,Casa,23,5,False,282,Eficiente
Centro,Departamento,9,3,False,148,Eficiente
Centro,Casa,19,6,False,240,Eficiente
Norte,Casa,22,6,False,286,Eficiente
Centro,Casa,19,4,False,269,Moderado
Sur,Casa,16,6,True,289,Ineficiente
Centro,Casa,8,3,False,172,Eficiente
Centro,Departamento,6,6,True,158,Ineficiente
Centro,Casa,19,5,True,259,Ineficiente
Norte,Casa,20,6,True,334,Ineficiente
Centro,Departamento,9,2,True,126,Eficiente
Norte,Casa,17,2,True,279,Moderado
Centro,Casa,17,2,True,244,Moderado
Norte,Casa,23,2,True,318,Moderado
Centro,Departamento,8,5,True,161,Ineficiente
Centro,Casa,23,5,True,288,Moderado
Centro,Casa,11,5,True,221,Ineficiente
Centro,Departamento,11,6,True,201,Ineficiente
Sur,Casa,9,2,True,233,Moderado
Norte,Casa,17,4,False,249,Moderado
Norte,Departamento,11,4,False,137,Eficiente
Centro,Casa,8,2,False,148,Eficiente
Centro,Casa,22,3,True,279,Moderado
Centro,Departamento,4,6,False,134,Moderado
